annee;nom_iris;code_iris;type_iris;nom_commune;code_commune;domaine_de_tension;nb_sites_photovoltaique_enedis;energie_produite_annuelle_photovoltaique_enedis_mwh;nb_sites_eolien_enedis;energie_produite_annuelle_eolien_enedis_mwh;nb_sites_hydraulique_enedis;energie_produite_annuelle_hydraulique_enedis_mwh;nb_sites_bio_energie_enedis;energie_produite_annuelle_bio_energie_enedis_mwh;nb_sites_cogeneration_enedis;energie_produite_annuelle_cogeneration_enedis_mwh;nb_sites_autres_filieres_enedis;energie_produite_annuelle_autres_filieres_enedis_mwh;gid
2020;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2973
2021;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2974
2021;Garibaldi;692900302;H;Saint-Priest;69290;BT > 36 kVA;0;0,0;0;0,0;0;0,0;0;0,0;1;777,784;0;0,0;2975
2022;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2976
2022;Garibaldi;692900302;H;Saint-Priest;69290;BT > 36 kVA;0;0,0;0;0,0;0;0,0;0;0,0;1;477,654;0;0,0;2977
2023;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2978
2023;Garibaldi;692900302;H;Saint-Priest;69290;BT > 36 kVA;0;0,0;0;0,0;0;0,0;0;0,0;1;685,577;0;0,0;2979
2020;La Cordière;692900404;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2980
2021;La Cordière;692900404;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2981
2022;La Cordière;692900404;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2982
2023;La Cordière;692900404;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2983
2015;Revaison-Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;10;32,839745896637446;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2984
2016;Revaison-Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;11;28,448568387269653;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2985
2017;Revaison-Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;12;38,478;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2986
2018;Revaison-Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;12;34,51708109280357;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2987
2019;Revaison-Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;15;37,777375260714166;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2988
2020;Revaison Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;16;44,39759003398416;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2989
2021;Revaison Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;19;44,668;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2990
2022;Revaison Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;21;54,408;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2991
2023;Revaison Ouest;692900501;H;Saint-Priest;69290;BT <= 36 kVA;28;66,749;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2992
2015;Revaison-Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2993
2016;Revaison-Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2994
2017;Revaison-Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2995
2018;Revaison-Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2996
2019;Revaison-Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2997
2020;Revaison Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2998
2021;Revaison Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2999
2022;Revaison Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3000
2023;Revaison Est;692900502;H;Saint-Priest;69290;BT <= 36 kVA;10;16,332;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3001
2015;Village-Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;14;51,61715634057744;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3002
2016;Village-Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;15;50,91940949642344;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3003
2017;Village-Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;17;63,695;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3004
2018;Village-Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;17;78,16054076196102;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3005
2019;Village-Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;18;79,03456509504186;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3006
2020;Village Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;20;73,16941336691703;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3007
2021;Village Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;23;76,798;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3008
2022;Village Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;23;96,531;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3009
2023;Village Ouest;692900601;H;Saint-Priest;69290;BT <= 36 kVA;25;89,501;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3010
2015;Village-Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3011
2016;Village-Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3012
2017;Village-Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3013
2018;Village-Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3014
2019;Village-Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3015
2020;Village Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;11;23,55182639994902;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3016
2021;Village Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;11;24,357;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3017
2022;Village Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;12;29,749;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3018
2023;Village Est;692900602;H;Saint-Priest;69290;BT <= 36 kVA;14;32,165;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3019
2015;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;28;56,42377448594806;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3020
2015;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;2;192,09164091647625;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3021
2016;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;37;111,94120069162673;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3022
2016;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;2;179,7235172698973;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3023
2017;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;39;106,724;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3024
2017;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;2;203,762;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3025
2018;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;41;132,21222497209075;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3026
2018;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;2;199,42022949172318;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3027
2019;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;43;160,18218554077293;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3028
2019;Porte-des-Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;2;202,74833333333333;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3029
2020;Porte des Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;48;135,0485354090681;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3030
2020;Porte des Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;2;190,85683333333333;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3031
2021;Porte des Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;46;129,258;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3032
2021;Porte des Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;2;177,688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3033
2022;Porte des Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;45;133,929;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3034
2022;Porte des Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;3;188,818;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3035
2023;Porte des Alpes;692900701;A;Saint-Priest;69290;BT <= 36 kVA;53;142,313;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3036
2023;Porte des Alpes;692900701;A;Saint-Priest;69290;BT > 36 kVA;6;286,183;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3037
2015;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;19;79,69428321015043;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3038
2016;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;22;102,42535647374194;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3039
2016;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT > 36 kVA;1;107,06661867509722;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3040
2017;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;22;112,841;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3041
2017;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT > 36 kVA;1;104,976;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3042
2018;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;23;109,5403811148184;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3043
2018;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT > 36 kVA;1;84,80328022310674;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3044
2019;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;23;121,00279721130447;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3045
2019;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT > 36 kVA;1;88,35;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3046
2020;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;24;114,57181530573452;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3047
2020;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT > 36 kVA;1;88,056;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3048
2021;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;27;108,486;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3049
2021;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT > 36 kVA;1;106,044;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3050
2022;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;30;118,506;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3051
2022;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT > 36 kVA;2;72,317;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3052
2023;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT <= 36 kVA;45;130,909;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3053
2023;Mi-Plaine-Manissieux;692900702;A;Saint-Priest;69290;BT > 36 kVA;4;110,128;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3054
2015;Non affecté;69290xxxx;_;Saint-Priest;69290;BT <= 36 kVA;12;27,901773669732513;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3055
2015;Non affecté;69290xxxx;_;Saint-Priest;69290;BT > 36 kVA;1;108,25627747337383;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3056
2021;Fictif - Saint-Priest;69290xxxx;F;Saint-Priest;69290;BT > 36 kVA;2;38,016;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3057
2022;Fictif - Saint-Priest;69290xxxx;F;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3058
2022;Fictif - Saint-Priest;69290xxxx;F;Saint-Priest;69290;BT > 36 kVA;3;312,459;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3059
2023;Fictif - Saint-Priest;69290xxxx;F;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3060
2023;Fictif - Saint-Priest;69290xxxx;F;Saint-Priest;69290;BT > 36 kVA;2;192,114;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3061
2015;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;11;34,76644801094093;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3062
2016;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;12;34,73635488741672;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3063
2017;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;11;34,257;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3064
2018;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;12;36,12345808543484;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3065
2019;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;13;38,13771472375123;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3066
2020;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;13;34,168249897281754;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3067
2021;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;14;39,562;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3068
2022;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;14;39,837;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3069
2023;Sathonay-Camp (commune non irisée);692920000;Z;Sathonay-Camp;69292;BT <= 36 kVA;20;37,255;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3070
2015;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;24;81,99829889909755;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3071
2016;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;24;73,4764974297364;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3072
2017;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;25;79,157;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3073
2018;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;27;81,61034740955714;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3074
2019;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;31;95,01245336763871;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3075
2020;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;35;104,98903811179063;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3076
2021;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;36;101,339;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3077
2022;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;44;119,502;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3078
2023;Sathonay-Village (commune non irisée);692930000;Z;Sathonay-Village;69293;BT <= 36 kVA;55;142,785;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3079
2015;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;28;98,9550224760259;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3080
2015;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;76,65161748576868;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3081
2016;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;28;98,58291304751194;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3082
2016;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;68,19260940897398;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3083
2016;Solaize (commune non irisée);692960000;Z;Solaize;69296;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;1933,594;0;0,0;3084
2017;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;29;98,161;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3085
2017;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;72,182;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3086
2017;Solaize (commune non irisée);692960000;Z;Solaize;69296;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;9431,45;1;5791,426;3087
2018;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;30;95,92427443327557;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3088
2018;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;71,78340277047685;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3089
2018;Solaize (commune non irisée);692960000;Z;Solaize;69296;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;9517,106833333333;0;0,0;3090
2019;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;36;112,8052675043657;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3091
2019;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;75,489;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3092
2019;Solaize (commune non irisée);692960000;Z;Solaize;69296;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;9402,098666666667;0;0,0;3093
2020;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;43;127,48048806238717;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3094
2020;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;63,795;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3095
2020;Solaize (commune non irisée);692960000;Z;Solaize;69296;HTA;2;1910,4515;0;0,0;0;0,0;0;0,0;1;9530,662333333334;1;0,0;3096
2021;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;47;131,777;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3097
2021;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;60,429;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3098
2021;Solaize (commune non irisée);692960000;Z;Solaize;69296;HTA;2;1924,838;0;0,0;0;0,0;0;0,0;1;9353,651;1;0,0;3099
2022;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;54;150,933;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3100
2022;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;66,969;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3101
2022;Solaize (commune non irisée);692960000;Z;Solaize;69296;HTA;2;2040,544;0;0,0;0;0,0;0;0,0;1;9468,532;1;0,0;3102
2023;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT <= 36 kVA;79;181,039;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3103
2023;Solaize (commune non irisée);692960000;Z;Solaize;69296;BT > 36 kVA;1;60,846;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3104
2023;Solaize (commune non irisée);692960000;Z;Solaize;69296;HTA;2;1862,174;0;0,0;0;0,0;0;0,0;1;9534,847;1;0,0;3105
2015;Griffon-Royale;693810201;H;Lyon 1er Arrondissement;69381;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3106
2016;Griffon-Royale;693810201;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3107
2017;Griffon-Royale;693810201;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3108
2018;Griffon-Royale;693810201;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3109
2015;Normale-Chartreux;693810401;H;Lyon 1er Arrondissement;69381;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3110
2016;Normale-Chartreux;693810401;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3111
2017;Normale-Chartreux;693810401;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3112
2018;Normale-Chartreux;693810401;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3113
2019;Normale-Chartreux;693810401;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3114
2020;Normale-Chartreux;693810401;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3115
2021;Normale-Chartreux;693810401;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3116
2022;Normale-Chartreux;693810401;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3117
2023;Normale-Chartreux;693810401;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3118
2015;Mairie-Martiniere;693810501;H;Lyon 1er Arrondissement;69381;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3119
2016;Mairie-Martiniere;693810501;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3120
2017;Mairie-Martiniere;693810501;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3121
2018;Mairie-Martiniere;693810501;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3122
2019;Mairie-Martiniere;693810501;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3123
2020;Mairie-Martinière;693810501;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3124
2021;Mairie-Martinière;693810501;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3125
2022;Mairie-Martinière;693810501;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3126
2023;Mairie-Martinière;693810501;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3127
2022;Rambaud-Seguin;693820502;H;Lyon;69123;BT <= 36 kVA;10;148,195;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3169
2015;Non affecté;69381xxxx;_;Lyon 1er Arrondissement;69381;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3128
2016;Non affecté;69381xxxx;_;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3129
2017;Non affecté;69381xxxx;_;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3130
2018;Non affecté;69381xxxx;_;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3131
2019;Fictif - Lyon;69381xxxx;F;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3132
2020;Fictif - Lyon;69381xxxx;F;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3133
2021;Bellecour-Sala;693820204;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3134
2022;Bellecour-Sala;693820204;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3135
2023;Bellecour-Sala;693820204;H;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3136
2015;Montrochet-Marche-Gare;693820501;A;Lyon 2e Arrondissement;69382;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3137
2015;Montrochet-Marche-Gare;693820501;A;Lyon 2e Arrondissement;69382;BT > 36 kVA;3;249,56499654923948;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3138
2016;Montrochet-Marche-Gare;693820501;A;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3139
2016;Montrochet-Marche-Gare;693820501;A;Lyon;69123;BT > 36 kVA;4;401,0384339212011;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3140
2017;Montrochet-Marche-Gare;693820501;A;Lyon;69123;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3141
2017;Montrochet-Marche-Gare;693820501;A;Lyon;69123;BT > 36 kVA;5;511,064;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3142
